100 50
(72,9)758049823(72,10)
(73,9)1(73,10)
(74,9)245028722(74,10)
(75,9)72615259(76,9)
(76,9)842547005(76,10)
(77,9)971655174(77,10)
(78,9)1009728127(79,9)
(80,9)126173365(81,9)
(80,9)396026430(80,10)
(81,9)931618755(82,9)
(81,9)32695999(81,10)
(82,9)340500525(83,9)
(84,9)773352008(85,9)
(85,9)372350082(86,9)
(85,9)885241410(85,10)
(87,9)239293758(87,10)
(88,9)315768747(88,10)
(89,9)560797470(90,9)
(90,9)85424595(90,10)
(91,9)633412729(91,10)
(92,9)518601620(92,10)
(93,9)175987386(93,10)
(94,9)1213398912(95,9)
(94,9)467312382(94,10)
(95,9)863338812(96,9)
(96,9)1339572277(96,10)
(97,9)740853824(98,9)
(98,9)38237953(98,10)
(99,9)294637674(99,10)
(0,10)1192131166(0,11)
(1,10)1179879085(1,11)
(2,10)1(3,10)
(2,10)1(2,11)
(3,10)651194199(4,10)
(4,10)358318157(4,11)
(5,10)919115627(6,10)
(6,10)1485727593(7,10)
(6,10)919305587(6,11)
(8,10)1010112612(9,10)
(10,10)1089179837(11,10)
(11,10)193280159(12,10)
(12,10)281268466(12,11)
(13,10)1022122290(14,10)
(14,10)1303766318(14,11)
(15,10)348413837(16,10)
(16,10)349155402(17,10)
(16,10)942683027(16,11)
(18,10)391704812(18,11)
(19,10)750022969(20,10)
(19,10)398656918(19,11)
(20,10)255583788(20,11)
(21,10)1174889375(22,10)
(22,10)1074183305(23,10)
(23,10)874682914(23,11)
(24,10)750463840(25,10)
(25,10)1005647956(25,11)
(26,10)425955244(27,10)
(29,10)847766280(30,10)
(30,10)164827103(31,10)
(30,10)1(30,11)
(32,10)513982505(32,11)
(34,10)383294351(34,11)
(35,10)638878139(36,10)
(37,10)622236714(38,10)
(38,10)540966780(39,10)
(38,10)104064893(38,11)
(39,10)40877163(40,10)
(40,10)730783119(41,10)
(42,10)915148202(43,10)
(43,10)700738325(44,10)
(44,10)215936056(44,11)
(45,10)595508283(46,10)
(46,10)597201074(47,10)
(47,10)483895893(48,10)
(48,10)839997863(49,10)
(49,10)1389583211(49,11)
(50,10)897809850(51,10)
(50,10)160889107(50,11)
(51,10)433481470(51,11)
(52,10)1(53,10)
(53,10)31756331(54,10)
(53,10)11826003(53,11)
(54,10)640732117(54,11)
(55,10)72633494(55,11)
(56,10)1(56,11)
(57,10)768269739(57,11)
(58,10)295412475(58,11)
(59,10)511348531(60,10)
(59,10)177737326(59,11)
(61,10)1106856814(61,11)
(62,10)1(62,11)
(64,10)1226284014(65,10)
(69,10)555850593(70,10)
(70,10)8691480(71,10)
(71,10)340529682(71,11)
(72,10)1108799422(73,10)
(73,10)1(73,11)
(74,10)686604659(74,11)
(75,10)69496181(76,10)
(75,10)195716761(75,11)
(76,10)717639029(76,11)
(77,10)893598386(78,10)
(78,10)32226631(78,11)
(79,10)480866723(79,11)
(80,10)485285909(80,11)
(81,10)461896126(82,10)
(82,10)600030540(83,10)
(83,10)366197780(83,11)
(84,10)302255766(85,10)
(85,10)748385992(86,10)
(85,10)149060601(85,11)
(86,10)489590283(87,10)
(86,10)310947247(86,11)
(87,10)85046763(87,11)
(88,10)1046190183(89,10)
(89,10)137510717(90,10)
(90,10)37587281(90,11)
(91,10)755226310(92,10)
(91,10)207006898(91,11)
(92,10)882561567(92,11)
(93,10)914788198(94,10)
(95,10)516665749(95,11)
(97,10)1670521344(98,10)
(98,10)201689701(99,10)
(98,10)449113865(98,11)
(0,11)503945467(1,11)
(0,11)181099724(0,12)
(1,11)929485717(2,11)
(2,11)1(2,12)
(3,11)514795715(4,11)
(5,11)1490799011(6,11)
(7,11)706052608(8,11)
(8,11)361616504(8,12)
(9,11)207393656(9,12)
(10,11)189601428(11,11)
(10,11)215423785(10,12)
(12,11)34547593(12,12)
(13,11)1571995148(13,12)
(15,11)124883719(16,11)
(16,11)86624947(17,11)
(16,11)130146668(16,12)
(17,11)945039383(18,11)
(21,11)538127194(21,12)
(22,11)88449456(23,11)
(22,11)837956982(22,12)
(23,11)491536190(23,12)
(24,11)698929847(25,11)
(25,11)328494541(25,12)
(26,11)888531275(26,12)
(27,11)923078868(28,11)
(28,11)644518221(29,11)
(29,11)480664158(29,12)
(30,11)1(30,12)
(31,11)400866090(32,11)
(32,11)591788626(33,11)
(34,11)513206895(34,12)
(35,11)347864180(36,11)
(35,11)277457467(35,12)
(37,11)133347762(37,12)
(38,11)624883953(39,11)
(39,11)172113826(40,11)
(40,11)88216682(41,11)
(41,11)64861427(42,11)
(42,11)875624041(43,11)
(42,11)62298028(42,12)
(45,11)1091068621(45,12)
(46,11)623101606(46,12)
(47,11)44244126(47,12)
(48,11)1220276436(48,12)
(49,11)1094352989(49,12)
(52,11)67211626(53,11)
(52,11)39911470(52,12)
(53,11)478230499(53,12)
(54,11)237952640(55,11)
(54,11)692095579(54,12)
(56,11)1(57,11)
(56,11)326169322(56,12)
(57,11)1(58,11)
(58,11)1(59,11)
(59,11)1(60,11)
(60,11)1(61,11)
(60,11)242348260(60,12)
(61,11)1(62,11)
(61,11)663337425(61,12)
(62,11)707581552(63,11)
(63,11)711866073(64,11)
(63,11)729673572(63,12)
(65,11)297865757(65,12)
(66,11)231729620(67,11)
(66,11)1048353370(66,12)
(68,11)99999075(69,11)
(68,11)298941246(68,12)
(69,11)991036825(70,11)
(70,11)337951715(70,12)
(71,11)1(72,11)
(71,11)1(71,12)
(72,11)1(73,11)
(73,11)1052588388(73,12)
(74,11)972105242(75,11)
(75,11)144755798(75,12)
(76,11)808093223(77,11)
(77,11)674291648(77,12)
(78,11)1515674775(78,12)
(79,11)38662779(79,12)
(80,11)336528536(81,11)
(82,11)938861236(83,11)
(82,11)568258156(82,12)
(83,11)867199403(84,11)
(84,11)1038860311(84,12)
(88,11)946037805(89,11)
(89,11)929458373(90,11)
(89,11)704931360(89,12)
(90,11)849687158(91,11)
(91,11)738300155(91,12)
(93,11)1025971509(94,11)
(94,11)1118809600(95,11)
(94,11)669073376(94,12)
(95,11)344410140(95,12)
(96,11)1661502800(97,11)
(96,11)1455338136(96,12)
(98,11)653118414(99,11)
(98,11)452880388(98,12)
(1,12)1(2,12)
(1,12)1(1,13)
(3,12)614518495(3,13)
(4,12)239760969(4,13)
(5,12)1169219343(6,12)
(6,12)254946086(7,12)
(6,12)1331215700(6,13)
(7,12)937082168(8,12)
(8,12)1172627654(9,12)
(9,12)791214329(10,12)
(10,12)988554942(11,12)
(11,12)1135624469(11,13)
(12,12)649643621(13,12)
(12,12)296409431(12,13)
(13,12)172522076(14,12)
(15,12)446781061(16,12)
(15,12)915834124(15,13)
(17,12)408073534(18,12)
(18,12)246694870(18,13)
(19,12)486455839(20,12)
(20,12)661143679(21,12)
(21,12)379173340(22,12)
(22,12)916089765(22,13)
(23,12)681332585(24,12)
(24,12)440855039(24,13)
(25,12)135072422(26,12)
(26,12)1(27,12)
(26,12)1(26,13)
(27,12)1(28,12)
(28,12)1(29,12)
(29,12)1(30,12)
(29,12)496003652(29,13)
(31,12)512152780(31,13)
(32,12)634252881(32,13)
(33,12)880947751(34,12)
(34,12)648443564(35,12)
(35,12)362845546(36,12)
(37,12)78193360(38,12)
(38,12)143822510(38,13)
(39,12)584677549(40,12)
(40,12)84589212(41,12)
(41,12)719749972(41,13)
(42,12)151137640(43,12)
(42,12)545276948(42,13)
(44,12)609799920(44,13)
(45,12)601371578(46,12)
(46,12)85649157(47,12)
(46,12)1207703102(46,13)
(48,12)1125899319(49,12)
(49,12)933056335(50,12)
(49,12)575420086(49,13)
(51,12)936446478(52,12)
(52,12)670935153(52,13)
(55,12)898019467(56,12)
(57,12)256548298(58,12)
(58,12)122839177(58,13)
(59,12)732639097(60,12)
(61,12)177829664(62,12)
(63,12)1189470566(64,12)
(64,12)447722085(65,12)
(66,12)243062114(66,13)
(67,12)913997267(68,12)
(67,12)461588919(67,13)
(69,12)962610124(70,12)
(70,12)980706496(71,12)
(71,12)1(72,12)
(72,12)1(72,13)
(73,12)1070730542(73,13)
(74,12)835403498(75,12)
(74,12)909290392(74,13)
(76,12)994413334(77,12)
(76,12)173572831(76,13)
(77,12)57246619(77,13)
(79,12)786861888(79,13)
(80,12)761905141(81,12)
(80,12)377270704(80,13)
(81,12)620332818(82,12)
(81,12)1337706513(81,13)
(83,12)1046748884(84,12)
(84,12)1115601369(85,12)
(84,12)1128040542(84,13)
(85,12)83467789(86,12)
(87,12)901232250(88,12)
(87,12)897650034(87,13)
(89,12)71857203(90,12)
(90,12)656300427(90,13)
(91,12)829873258(92,12)
(92,12)8520778(93,12)
(93,12)250609025(94,12)
(93,12)427264580(93,13)
(95,12)315340101(96,12)
(97,12)935672920(97,13)
(98,12)322519358(99,12)
(98,12)905207748(98,13)
(99,12)760663474(99,13)
(0,13)1438120727(1,13)
(1,13)1(1,14)
(2,13)197560137(3,13)
(3,13)140693546(4,13)
(3,13)866882466(3,14)
(4,13)687779395(5,13)
(7,13)26469432(8,13)
(7,13)1530741958(7,14)
(9,13)193508660(10,13)
(9,13)453734012(9,14)
(11,13)109198110(11,14)
(13,13)580861507(13,14)
(14,13)903380865(15,13)
(14,13)120318175(14,14)
(15,13)6082818(16,13)
(16,13)446041692(17,13)
(16,13)194017944(16,14)
(18,13)842197717(19,13)
(18,13)643601829(18,14)
(19,13)3728778(20,13)
(21,13)726573286(22,13)
(22,13)966454888(23,13)
(23,13)753042718(23,14)
(24,13)1206776731(25,13)
(24,13)358233977(24,14)
(26,13)1(26,14)
(27,13)76078357(28,13)
(28,13)611150452(28,14)
(29,13)731468627(30,13)
(30,13)1109904247(31,13)
(30,13)817513421(30,14)
(31,13)1011531365(32,13)
(31,13)737551445(31,14)
(32,13)712866696(33,13)
(33,13)52064121(34,13)
(33,13)445010605(33,14)
(34,13)19183391(35,13)
(35,13)937557877(36,13)
(35,13)55792899(35,14)
(37,13)713479156(38,13)
(38,13)269690233(39,13)
(38,13)457960717(38,14)
(39,13)816194694(40,13)
(41,13)56136880(42,13)
(41,13)504277157(41,14)
(42,13)194727057(42,14)
(43,13)805877510(44,13)
(43,13)132215237(43,14)
(45,13)569194184(46,13)
(46,13)127413935(47,13)
(46,13)381037226(46,14)
(48,13)840280631(48,14)
(49,13)247861396(50,13)
(51,13)1185419273(51,14)
(52,13)702066788(53,13)
(53,13)173960591(53,14)
(54,13)971757021(54,14)
(55,13)300740338(56,13)
(55,13)663017779(55,14)
(56,13)779460034(56,14)
(57,13)974187092(58,13)
(57,13)356877218(57,14)
(58,13)489092455(59,13)
(59,13)756523905(60,13)
(60,13)1169927091(61,13)
(61,13)141262661(62,13)
(62,13)758959992(63,13)
(64,13)637212499(64,14)
(65,13)534648398(66,13)
(65,13)237999405(65,14)
(68,13)169090424(69,13)
(69,13)949758840(70,13)
(70,13)2379779(70,14)
(71,13)781839813(72,13)
(72,13)1(72,14)
(75,13)349563922(75,14)
(76,13)411051303(76,14)
(78,13)286758356(78,14)
(79,13)923970856(80,13)
(82,13)1212464775(82,14)
(83,13)429272023(83,14)
(84,13)1482123478(85,13)
(86,13)1050509065(86,14)
(87,13)259575456(87,14)
(88,13)703133711(88,14)
(89,13)652118915(90,13)
(91,13)361329553(91,14)
(92,13)211802852(93,13)
(92,13)1256591891(92,14)
(93,13)1228686557(93,14)
(94,13)779733248(95,13)
(95,13)319837456(95,14)
(96,13)568779345(96,14)
(97,13)917326926(97,14)
(98,13)1084722150(98,14)
(99,13)824227065(99,14)
(0,14)681238779(1,14)
(0,14)560078013(0,15)
(1,14)37813656(2,14)
(1,14)1(1,15)
(3,14)297389112(3,15)
(4,14)1(5,14)
(4,14)1(4,15)
(5,14)1267978793(6,14)
(5,14)1(5,15)
(6,14)183509619(7,14)
(7,14)942528626(8,14)
(9,14)835968111(10,14)
(9,14)23731536(9,15)
(10,14)803464784(11,14)
(12,14)786778629(13,14)
(13,14)1006004601(14,14)
(13,14)150592432(13,15)
(15,14)284095145(16,14)
(16,14)30946512(16,15)
(17,14)321908801(17,15)
(18,14)619297913(19,14)
(18,14)412443036(18,15)
(20,14)784805738(20,15)
(21,14)59556489(22,14)
(21,14)148798059(21,15)
(23,14)1002085115(23,15)
(24,14)1025816651(25,14)
(26,14)1(27,14)
(27,14)1054041917(28,14)
(27,14)1(27,15)
(28,14)542257773(29,14)
(32,14)95027760(32,15)
(33,14)507470796(34,14)
(34,14)496895718(34,15)
(35,14)1281701456(36,14)
(37,14)1341257945(37,15)
(38,14)195859413(39,14)
(39,14)639444835(40,14)
(39,14)652049727(39,15)
(40,14)404525906(41,14)
(42,14)42026364(43,14)
(43,14)860384380(44,14)
(44,14)584284138(44,15)
(45,14)476249644(46,14)
(45,14)131978239(45,15)
(47,14)1560417291(48,14)
(47,14)399161663(47,15)
(49,14)62160766(50,14)
(50,14)461071612(50,15)
(51,14)425239419(52,14)
(52,14)537636520(53,14)
(53,14)160977153(54,14)
(53,14)13297430(53,15)
(54,14)665347158(55,14)
(55,14)800421988(55,15)
(56,14)450783011(57,14)
(57,14)235197069(58,14)
(58,14)521194324(59,14)
(58,14)492809376(58,15)
(59,14)1077093514(60,14)
(60,14)1227559688(61,14)
(60,14)243789317(60,15)
(62,14)915226931(62,15)
(63,14)480491979(64,14)
(63,14)1122112491(63,15)
(64,14)1042516930(65,14)
(65,14)203377178(66,14)
(65,14)542652745(65,15)
(66,14)351211433(66,15)
(67,14)628616597(67,15)
(68,14)641914027(69,14)
(68,14)276667839(68,15)
(69,14)1010163772(70,14)
(70,14)158393199(71,14)
(71,14)229650602(72,14)
(72,14)1(72,15)
(73,14)1101985587(74,14)
(73,14)464847671(73,15)
(75,14)146514317(76,14)
(75,14)31595453(75,15)
(76,14)640505160(76,15)
(77,14)1555732091(78,14)
(78,14)830322008(79,14)
(79,14)1132265351(80,14)
(80,14)431393167(81,14)
(81,14)76566723(82,14)
(82,14)170424486(82,15)
(83,14)447092326(84,14)
(84,14)779015640(85,14)
(84,14)458689505(84,15)
(86,14)127624572(87,14)
(86,14)937408840(86,15)
(88,14)312965316(89,14)
(89,14)501086990(89,15)
(90,14)532682443(91,14)
(91,14)366415948(92,14)
(94,14)96926090(94,15)
(95,14)344878895(95,15)
(96,14)94797980(96,15)
(97,14)265222466(98,14)
(99,14)712314792(99,15)
(1,15)1(1,16)
(2,15)1(3,15)
(2,15)1(2,16)
(3,15)1(4,15)
(5,15)1218230960(6,15)
(5,15)1(5,16)
(7,15)776625526(7,16)
(8,15)43229608(9,15)
(8,15)1291841609(8,16)
(9,15)504455153(10,15)
(10,15)140155699(10,16)
(11,15)849334048(11,16)
(12,15)382371824(13,15)
(14,15)1181177718(15,15)
(15,15)190783942(15,16)
(16,15)212871185(17,15)
(16,15)1132602245(16,16)
(18,15)390228735(19,15)
(18,15)362583001(18,16)
(19,15)21450065(20,15)
(19,15)161886733(19,16)
(20,15)950908492(21,15)
(22,15)125129047(22,16)
(23,15)1120108198(23,16)
(24,15)575152088(25,15)
(25,15)52208211(26,15)
(26,15)623276209(27,15)
(27,15)1(28,15)
(27,15)14645291(27,16)
(28,15)1(28,16)
(29,15)737833111(30,15)
(29,15)532800273(29,16)
(30,15)723584216(31,15)
(31,15)42226791(32,15)
(31,15)278520948(31,16)
(33,15)1299038402(34,15)
(34,15)78065487(35,15)
(36,15)412685845(37,15)
(36,15)1028973980(36,16)
(37,15)1054417521(37,16)
(38,15)27042071(39,15)
(38,15)281508748(38,16)
(39,15)193561260(40,15)
(39,15)423590035(39,16)
(40,15)197532196(41,15)
(41,15)295794952(42,15)
(41,15)245769471(41,16)
(42,15)260414762(43,15)
(44,15)136345238(44,16)
(45,15)1193453432(46,15)
(45,15)416805901(45,16)
(46,15)695326849(47,15)
(46,15)459026917(46,16)
(48,15)1151858977(49,15)
(49,15)547037073(49,16)
(50,15)1229924465(50,16)
(51,15)111414797(52,15)
(52,15)247019106(53,15)
(52,15)132727737(52,16)
(53,15)414236486(54,15)
(53,15)1265517824(53,16)
(54,15)274061178(54,16)
(55,15)607797746(55,16)
(56,15)853567218(57,15)
(57,15)559964812(58,15)
(58,15)374692717(59,15)
(59,15)238937602(59,16)
(60,15)655743503(61,15)
(60,15)110135418(60,16)
(61,15)569162335(62,15)
(61,15)296297002(61,16)
(62,15)1351070352(62,16)
(64,15)364198079(65,15)
(64,15)536352555(64,16)
(65,15)870488552(65,16)
(66,15)63090137(67,15)
(66,15)84239971(66,16)
(67,15)216967709(68,15)
(68,15)995725993(69,15)
(68,15)310109244(68,16)
(69,15)584170422(70,15)
(69,15)631204195(69,16)
(70,15)537350204(70,16)
(71,15)276506611(72,15)
(72,15)1(73,15)
(73,15)1(73,16)
(74,15)859685119(74,16)
(75,15)161911062(75,16)
(76,15)458208065(77,15)
(77,15)934739232(78,15)
(79,15)379054197(80,15)
(79,15)79831375(79,16)
(80,15)950319927(81,15)
(82,15)1013410065(82,16)
(83,15)1323519309(84,15)
(84,15)505270186(85,15)
(84,15)723781731(84,16)
(85,15)1261131935(86,15)
(86,15)1220631843(87,15)
(88,15)226626321(89,15)
(89,15)417825716(90,15)
(89,15)600941483(89,16)
(90,15)762852545(91,15)
(91,15)885704226(92,15)
(92,15)779145480(93,15)
(93,15)1063762253(94,15)
(95,15)1442816450(95,16)
(96,15)703111113(96,16)
(97,15)1365245952(97,16)
(98,15)1168719758(98,16)
(99,15)892556839(99,16)
(0,16)1744582129(1,16)
(1,16)1(2,16)
(1,16)652762922(1,17)
(3,16)1(4,16)
(3,16)1(3,17)
(4,16)1(5,16)
(6,16)99554980(7,16)
(7,16)663186922(8,16)
(7,16)1089523685(7,17)
(9,16)236894195(10,16)
(9,16)336146733(9,17)
(10,16)88937919(11,16)
(12,16)792049033(12,17)
(13,16)361086563(14,16)
(13,16)634901203(13,17)
(15,16)1253643403(15,17)
(17,16)665198587(18,16)
(17,16)745294748(17,17)
(19,16)916369157(20,16)
(20,16)885145621(21,16)
(21,16)618246588(21,17)
(22,16)984700601(22,17)
(23,16)157832544(24,16)
(23,16)57716392(23,17)
(24,16)393863125(25,16)
(25,16)394726739(25,17)
(26,16)482801045(26,17)
(27,16)407602271(27,17)
(28,16)1(28,17)
(30,16)742096396(31,16)
(30,16)769232972(30,17)
(31,16)93060951(32,16)
(31,16)633116854(31,17)
(32,16)501019074(32,17)
(33,16)758259539(33,17)
(34,16)159219078(35,16)
(34,16)372527378(34,17)
(36,16)1044364699(36,17)
(39,16)362227384(40,16)
(39,16)39414197(39,17)
(41,16)318484184(42,16)
(42,16)361094674(42,17)
(43,16)1260939429(44,16)
(44,16)802796503(44,17)
(45,16)7427665(45,17)
(46,16)640544520(47,16)
(47,16)177419078(48,16)
(48,16)275866318(49,16)
(49,16)243999853(50,16)
(49,16)163271947(49,17)
(50,16)435085396(50,17)
(51,16)233574005(51,17)
(52,16)438478940(52,17)
(55,16)1042664427(56,16)
(57,16)48197908(58,16)
(58,16)806999225(59,16)
(58,16)994445351(58,17)
(61,16)1221787682(61,17)
(62,16)739394461(63,16)
(66,16)158672207(67,16)
(66,16)823887835(66,17)
(67,16)782312622(67,17)
(69,16)634117309(69,17)
(70,16)368095227(71,16)
(71,16)1083409902(72,16)
(73,16)1(74,16)
(74,16)1(75,16)
(75,16)1(75,17)
(76,16)1320755142(77,16)
(77,16)1419452378(78,16)
(77,16)1205665406(77,17)
(78,16)800787320(79,16)
(79,16)927926734(80,16)
(80,16)559181182(80,17)
(81,16)230789261(81,17)
(82,16)1013101883(83,16)
(83,16)960670971(84,16)
(83,16)497952144(83,17)
(84,16)1132069453(85,16)
(85,16)257785627(86,16)
(87,16)954928582(88,16)
(88,16)325319692(89,16)
(89,16)813866947(90,16)
(90,16)618581192(90,17)
(91,16)80924047(92,16)
(91,16)454345869(91,17)
(92,16)676376790(92,17)
(93,16)589042745(94,16)
(94,16)453443504(95,16)
(94,16)313314947(94,17)
(95,16)872496129(96,16)
(97,16)515929924(98,16)
(97,16)108081498(97,17)
(98,16)606033643(99,16)
(98,16)613376975(98,17)
(0,17)1622339582(0,18)
(2,17)948149687(3,17)
(3,17)1(3,18)
(4,17)1399156782(5,17)
(5,17)529223845(6,17)
(6,17)657988547(7,17)
(7,17)983569714(7,18)
(8,17)496097341(9,17)
(10,17)809412289(10,18)
(11,17)1292893913(11,18)
(12,17)893169005(13,17)
(12,17)1236607089(12,18)
(14,17)248539912(15,17)
(15,17)981401915(16,17)
(15,17)1081654261(15,18)
(16,17)207289954(17,17)
(17,17)929943489(18,17)
(17,17)714043476(17,18)
(18,17)1155439641(18,18)
(19,17)870796539(20,17)
(19,17)828172553(19,18)
(21,17)909808027(22,17)
(22,17)236106451(23,17)
(22,17)641044352(22,18)
(23,17)860986401(23,18)
(24,17)165057551(25,17)
(24,17)732203793(24,18)
(26,17)896744389(27,17)
(28,17)1(29,17)
(29,17)1(29,18)
(30,17)967087033(30,18)
(32,17)696937471(33,17)
(33,17)1061132870(34,17)
(34,17)416878788(35,17)
(34,17)337334389(34,18)
(36,17)399934593(36,18)
(37,17)1040978945(38,17)
(37,17)139212470(37,18)
(38,17)1000198871(39,17)
(39,17)5292743(40,17)
(39,17)868904986(39,18)
(40,17)472755462(41,17)
(42,17)475466029(43,17)
(43,17)99524277(43,18)
(44,17)863756938(45,17)
(45,17)13616536(46,17)
(45,17)13421679(45,18)
(46,17)562160213(46,18)
(47,17)467853441(48,17)
(47,17)819862930(47,18)
(48,17)408569166(49,17)
(48,17)693253145(48,18)
(50,17)825447954(50,18)
(51,17)259991977(51,18)
(52,17)399204447(53,17)
(52,17)350414571(52,18)
(53,17)118877844(53,18)
(54,17)987782831(55,17)
(55,17)417176092(56,17)
(56,17)1175705089(57,17)
(57,17)682554497(58,17)
(59,17)697700622(60,17)
(60,17)320802289(60,18)
(61,17)882962502(62,17)
(61,17)711317158(61,18)
(63,17)249990946(64,17)
(64,17)732318607(65,17)
(65,17)617713561(66,17)
(67,17)248681603(68,17)
(70,17)802273136(70,18)
(71,17)115327782(72,17)
(72,17)676686479(72,18)
(73,17)1(74,17)
(73,17)1(73,18)
(74,17)1(75,17)
(74,17)423437091(74,18)
(75,17)744239380(76,17)
(75,17)878074572(75,18)
(78,17)830534178(79,17)
(78,17)973088171(78,18)
(79,17)765353778(80,17)
(80,17)992612084(81,17)
(82,17)1078679801(83,17)
(82,17)385698894(82,18)
(83,17)177990151(84,17)
(84,17)893170106(84,18)
(85,17)1369684726(85,18)
(86,17)831071746(87,17)
(86,17)1082967935(86,18)
(88,17)461169656(89,17)
(89,17)73416930(90,17)
(90,17)670619288(91,17)
(92,17)297374545(93,17)
(92,17)112527370(92,18)
(93,17)1085615542(94,17)
(93,17)173399897(93,18)
(95,17)543277860(96,17)
(96,17)878045585(96,18)
(98,17)17749165(98,18)
(99,17)1441734631(99,18)
(0,18)910919272(0,19)
(1,18)458878867(2,18)
(1,18)663935709(1,19)
(3,18)1(3,19)
(4,18)583335900(5,18)
(4,18)1144987294(4,19)
(5,18)1218404225(6,18)
(6,18)12037404(7,18)
(8,18)185951433(9,18)
(8,18)124564775(8,19)
(9,18)126661774(9,19)
(10,18)12095274(11,18)
(11,18)913665989(11,19)
(12,18)890140859(12,19)
(13,18)6401691(14,18)
(14,18)1133283849(15,18)
(15,18)781403791(16,18)
(19,18)457099485(20,18)
(20,18)961496348(21,18)
(21,18)1187689440(22,18)
(22,18)973533752(22,19)
(23,18)1140951317(23,19)
(25,18)916408541(26,18)
(25,18)160795196(25,19)
(27,18)1(28,18)
(27,18)1(27,19)
(28,18)1(29,18)
(29,18)797681059(30,18)
(29,18)28767268(29,19)
(31,18)1312933707(32,18)
(32,18)671883861(33,18)
(33,18)753604164(34,18)
(34,18)709249473(35,18)
(36,18)738723712(37,18)
(37,18)496795926(38,18)
(38,18)155320663(38,19)
(40,18)1133920471(40,19)
(41,18)266145188(42,18)
(41,18)674277588(41,19)
(43,18)288510765(43,19)
(44,18)317278033(45,18)
(45,18)260061139(45,19)
(48,18)363546204(48,19)
(49,18)250395320(50,18)
(50,18)905014115(51,18)
(54,18)1250226646(55,18)
(54,18)674692682(54,19)
(56,18)83721478(57,18)
(56,18)858432648(56,19)
(58,18)215785459(59,18)
(59,18)729550136(60,18)
(60,18)1263541055(61,18)
(60,18)533063492(60,19)
(61,18)179761468(62,18)
(62,18)1237806832(63,18)
(62,18)955203398(62,19)
(64,18)962261882(65,18)
(64,18)163831452(64,19)
(66,18)1504690513(67,18)
(67,18)1105125459(67,19)
(68,18)1(69,18)
(68,18)1(68,19)
(69,18)1(70,18)
(69,18)1015105021(69,19)
(70,18)1(71,18)
(71,18)1(72,18)
(71,18)501414354(71,19)
(72,18)1(73,18)
(72,18)508270389(72,19)
(73,18)115249486(73,19)
(74,18)644474506(74,19)
(75,18)474398854(75,19)
(76,18)234786809(76,19)
(77,18)1189990207(78,18)
(78,18)477767236(79,18)
(78,18)965675493(78,19)
(79,18)1129506945(80,18)
(79,18)361256161(79,19)
(81,18)928612490(81,19)
(83,18)375867998(83,19)
(84,18)646711954(84,19)
(85,18)509912604(86,18)
(85,18)146001316(85,19)
(86,18)647415670(87,18)
(87,18)176308671(88,18)
(88,18)1346795388(89,18)
(90,18)395556243(91,18)
(90,18)318041142(90,19)
(91,18)552827951(92,18)
(92,18)123424904(92,19)
(94,18)438216630(94,19)
(95,18)71123695(95,19)
(96,18)999736185(97,18)
(97,18)890583569(97,19)
(98,18)885990487(98,19)
(99,18)332832524(99,19)
(0,19)509940939(1,19)
(1,19)478833840(1,20)
(2,19)1126249511(3,19)
(2,19)177979222(2,20)
(3,19)1(4,19)
(4,19)1(4,20)
(5,19)275445282(5,20)
(6,19)671001525(7,19)
(6,19)644030181(6,20)
(7,19)378599733(7,20)
(9,19)792192644(9,20)
(10,19)748783316(11,19)
(11,19)508027859(12,19)
(12,19)806903059(13,19)
(12,19)488291424(12,20)
(14,19)517579348(15,19)
(15,19)1078112340(16,19)
(16,19)179590197(17,19)
(17,19)1205499510(18,19)
(17,19)973243738(17,20)
(19,19)1360710289(20,19)
(20,19)278426429(20,20)
(21,19)922456610(22,19)
(22,19)358750563(22,20)
(24,19)764023739(25,19)
(25,19)1(26,19)
(25,19)1(25,20)
(26,19)1(27,19)
(27,19)844135276(27,20)
(28,19)95263057(29,19)
(30,19)1069778670(31,19)
(30,19)612842405(30,20)
(32,19)952572435(33,19)
(33,19)407724928(34,19)
(33,19)698378555(33,20)
(34,19)110682311(35,19)
(34,19)905009824(34,20)
(36,19)609628017(37,19)
(37,19)157181912(38,19)
(39,19)1310358905(39,20)
(40,19)52095429(41,19)
(40,19)694264051(40,20)
(41,19)59587459(42,19)
(42,19)568504902(43,19)
(42,19)748482475(42,20)
(43,19)104288933(44,19)
(44,19)663767959(44,20)
(45,19)1152988937(45,20)
(46,19)1132317634(47,19)
(46,19)204519627(46,20)
(47,19)769489410(47,20)
(48,19)1467867966(49,19)
(49,19)842416246(50,19)
(50,19)1482564994(51,19)
(51,19)1376981626(52,19)
(53,19)1534163538(53,20)
(54,19)697038796(55,19)
(55,19)461282430(56,19)
(56,19)1034245394(57,19)
(56,19)749134225(56,20)
(57,19)520869889(57,20)
(58,19)434072180(59,19)
(59,19)119034608(60,19)
(60,19)607410923(61,19)
(62,19)17650736(63,19)
(64,19)941351036(65,19)
(65,19)372067577(65,20)
(66,19)1(67,19)
(66,19)1(66,20)
(67,19)1(68,19)
(67,19)146083309(67,20)
(68,19)87214496(68,20)
(70,19)229801995(70,20)
(71,19)315515305(71,20)
(72,19)191909172(72,20)
(73,19)329069274(73,20)
(75,19)839270512(76,19)
(76,19)390902183(76,20)
(77,19)612603277(77,20)
(78,19)1179506139(78,20)
(79,19)517541193(80,19)
(80,19)633691926(80,20)
(81,19)910124309(82,19)
(82,19)135302431(82,20)
